,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
21984,1,0,3.9,266,6,20,1152,950,5004
21985,1,0,4.0,365,71,29,233,650,5004
21986,1,0,3.9,78,6,2,179,500,5004
21987,1,0,3.9,101,6,62,1029,200,5004
21988,1,0,4.0,88,71,30,790,400,5004
21989,1,0,4.0,63,6,62,1152,200,269
21990,1,0,4.3,229,71,29,27,600,3397
21991,1,0,3.5,112,71,62,854,350,5004
21992,1,0,4.1,90,71,29,1109,600,5004
21993,1,0,4.0,468,6,20,1152,1200,5004
21994,1,0,2.9,833,71,20,111,800,5004
21995,1,0,4.2,240,71,62,218,150,5004
21996,1,0,3.6,409,6,20,1593,500,143
21997,1,0,4.6,1324,71,5,31,1500,5004
21998,1,0,3.9,79,22,62,83,300,5004
21999,1,0,4.2,506,6,2,183,500,5004
22000,1,0,3.6,57,6,29,41,400,5004
22001,1,1,4.4,139,71,20,1077,700,5004
22002,1,0,3.3,36,6,20,261,800,5004
22003,1,0,3.5,237,22,62,1596,400,2658
22004,1,0,4.0,109,6,13,448,400,5004
22005,1,0,3.9,65,71,62,1624,100,5004
22006,1,0,4.1,105,22,62,1331,800,5004
22007,1,0,3.9,70,71,29,915,600,5004
22008,1,0,3.9,179,6,2,179,300,5004
22009,1,0,4.1,74,6,72,1624,100,5004
22010,1,0,4.1,64,6,9,215,600,5004
22011,1,0,3.9,231,71,29,1292,500,2820
22012,1,0,2.9,114,6,62,1497,400,5004
22013,1,1,3.9,44,71,62,303,500,5004
22014,1,0,3.2,263,71,20,1444,450,5004
22015,1,1,4.1,1073,22,21,988,1200,5004
22016,1,0,3.9,115,22,62,321,600,5004
22017,1,1,4.0,822,22,13,460,700,5004
22018,1,0,2.7,82,6,20,115,800,5004
22019,1,0,3.8,215,22,62,1023,200,5004
22020,1,0,3.6,44,71,13,415,600,5004
22021,1,0,3.9,171,71,29,1186,500,5004
22022,1,0,2.9,166,6,68,1451,250,5004
22023,1,0,4.0,72,22,69,1117,200,5004
22024,1,0,4.1,172,6,62,1263,450,5004
22025,1,0,3.1,142,53,20,1419,450,5004
22026,1,0,3.2,205,71,20,1181,500,5004
22027,1,0,3.3,296,71,62,1051,400,5004
22028,1,0,4.1,273,6,20,526,800,5004
22029,1,0,4.0,201,22,29,1461,800,5004
22030,1,1,4.4,898,71,20,1061,1400,5004
22031,1,0,3.9,77,6,17,431,600,5004
22032,1,0,4.2,57,71,62,1449,300,5004
22033,1,0,3.6,262,6,62,320,500,5004
22034,0,0,3.7,134,6,62,815,200,5004
22035,1,0,3.7,49,6,62,1152,400,5004
22036,1,0,3.1,100,71,62,1569,250,2649
22037,1,0,3.7,47,6,30,771,900,5004
22038,1,0,3.6,97,71,62,1192,300,5004
22039,1,0,3.4,86,6,62,1624,200,5004
22040,1,0,3.8,36,71,29,179,500,5004
22041,1,0,3.1,150,71,62,1470,750,5004
22042,1,0,4.1,573,22,13,346,600,5004
22043,0,0,4.2,281,71,70,1113,400,5004
22044,1,0,4.1,1036,22,20,1152,500,5004
22045,1,0,4.0,545,6,62,1192,300,5004
22046,1,0,2.8,92,6,62,871,350,5004
22047,1,0,3.7,182,6,62,1441,400,5004
22048,1,0,4.1,130,22,30,771,350,5004
22049,1,0,3.8,35,6,29,1263,450,5004
22050,1,0,4.0,34,71,13,495,200,835
22051,1,0,4.1,262,71,20,1447,700,5004
22052,1,0,3.8,55,53,62,1382,400,5004
22053,1,1,3.7,192,71,20,97,800,5004
22054,1,0,3.8,430,6,20,236,900,5004
22055,1,0,3.7,2192,6,20,1398,750,5004
22056,1,0,3.9,172,22,29,1152,400,5004
22057,1,0,3.6,136,6,3,190,600,5004
22058,1,0,3.7,833,53,20,284,700,5004
22059,1,0,3.0,137,75,71,1337,650,5004
22060,1,0,3.8,179,71,20,730,1000,5004
22061,1,0,4.0,120,22,12,215,500,5004
22062,1,0,4.0,58,6,30,952,300,5004
22063,1,0,3.8,45,71,62,958,200,5004
22064,1,0,3.6,78,71,62,1192,500,5004
22065,1,0,3.8,72,6,45,952,300,5004
22066,1,0,2.9,187,6,20,1157,800,5004
22067,1,0,3.9,229,71,20,284,800,5004
22068,1,0,3.8,123,53,72,1066,150,5004
22069,1,0,2.9,289,6,20,1472,500,5004
22070,1,0,4.0,218,6,62,233,400,5004
22071,1,0,3.7,136,71,62,300,300,5004
22072,1,1,4.4,3859,22,22,1464,600,5004
22073,1,0,4.1,97,71,29,1152,300,3192
22074,1,0,3.7,53,71,29,280,600,5004
22075,1,0,4.0,918,6,20,234,750,5004
22076,1,0,3.8,83,71,0,179,300,5004
22077,1,0,4.0,138,71,13,330,500,5004
22078,0,0,3.9,88,71,62,1108,400,5004
22079,1,0,3.7,132,53,20,1152,750,5004
22080,1,0,3.3,200,6,62,1378,450,5004
22081,1,0,2.8,191,22,20,1192,400,5004
22082,1,1,3.8,206,71,20,1152,800,5004
22083,1,0,3.9,434,71,29,1177,450,5004
22084,1,0,4.3,273,71,0,182,750,5004
22085,1,0,3.8,51,71,20,1527,600,5004
22086,1,1,4.3,1499,71,21,809,1300,5004
22087,1,0,3.7,61,22,62,106,400,5004
22088,1,1,4.3,4139,71,21,1523,1400,5004
22089,1,1,4.2,1034,6,20,720,1200,5004
22090,1,0,2.3,240,6,20,1152,800,5004
22091,1,1,4.2,1060,71,20,128,1300,5004
22092,1,1,4.9,16832,71,52,738,1600,5004
22093,1,1,4.6,1534,6,21,39,1800,5004
22094,1,0,4.2,774,71,20,1490,500,5004
22095,1,0,3.9,103,22,30,952,450,5004
22096,1,0,4.0,176,53,62,815,400,5004
22097,1,1,3.8,165,6,20,525,600,5004
22098,1,0,3.7,311,22,20,195,600,5004
22099,1,1,4.4,1476,71,54,892,1500,5004
22100,1,0,3.6,489,22,16,474,700,5004
22101,1,0,4.3,901,71,62,848,600,5004
22102,1,0,4.1,446,22,13,392,800,5004
22103,0,1,4.3,1764,71,54,687,1500,5004
22104,1,0,3.9,373,6,20,1378,600,5004
22105,1,0,4.2,51,6,62,1026,250,5004
22106,1,1,4.4,3133,53,21,1346,1500,5004
22107,1,0,4.0,672,22,20,122,800,5004
22108,1,0,4.0,411,22,20,602,850,5004
22109,1,0,3.7,162,71,20,1029,500,5004
22110,1,0,4.3,588,6,20,1120,1800,5004
22111,1,0,2.4,438,22,20,519,1000,5004
22112,1,1,4.1,1696,6,21,1152,1100,5004
22113,1,0,4.3,591,71,33,951,500,5004
22114,1,1,4.1,491,71,20,62,900,5004
22115,1,1,4.3,733,71,20,998,1500,5004
22116,0,0,4.1,317,71,20,1205,600,5004
22117,1,0,3.0,321,71,62,1352,500,5004
22118,1,1,4.0,577,22,20,1371,1000,5004
22119,0,1,4.6,142,71,20,1508,1500,5004
22120,1,0,3.9,234,22,30,787,500,5004
22121,1,0,2.6,156,71,20,1350,700,5004
22122,1,0,3.4,61,71,62,1323,250,5004
22123,1,0,2.8,98,6,20,1383,500,5004
22124,1,1,4.0,348,6,13,372,1000,5004
22125,1,0,3.6,116,71,20,1141,700,5004
22126,1,0,3.1,117,71,20,1192,550,5004
22127,1,0,3.2,44,71,62,1472,600,5004
22128,1,0,3.8,380,6,29,1152,600,5004
22129,1,0,3.8,70,71,62,99,500,5004
22130,1,1,3.9,406,6,4,280,1500,5004
22131,1,1,4.2,345,53,20,168,1700,5004
22132,0,0,3.5,54,71,5,1192,900,5004
22133,1,0,3.3,215,71,20,1193,600,5004
22134,1,0,3.2,127,6,62,1152,400,5004
22135,1,1,4.1,332,71,26,3,1200,5004
22136,1,0,4.1,251,71,20,613,800,5004
22137,1,0,3.9,1252,22,21,1098,1400,5004
22138,1,1,4.4,2232,6,5,1223,1400,5004
22139,1,0,4.3,160,71,13,471,800,5004
22140,1,0,2.9,242,71,62,1264,300,5004
22141,1,0,3.7,48,6,45,1492,400,5004
22142,1,1,4.2,7330,71,56,703,1400,5004
22143,1,0,4.2,858,6,26,798,1700,5004
22144,1,0,3.9,342,22,62,1192,500,5004
22145,0,1,4.0,3056,6,20,1394,1000,5004
22146,1,1,4.0,977,71,57,667,1500,5004
22147,0,1,4.0,120,71,20,1192,1000,5004
22148,1,0,3.7,66,6,20,1181,550,5004
22149,1,0,3.8,111,71,71,1543,200,5004
22150,0,0,3.6,94,53,13,358,700,5004
22151,1,0,3.6,76,6,72,82,300,5004
22152,1,0,3.2,136,71,62,256,400,5004
22153,1,0,3.9,149,22,30,787,500,5004
22154,0,0,2.7,344,71,20,42,600,5004
22155,1,0,3.7,512,38,29,1419,500,5004
22156,0,0,3.0,197,71,20,1192,700,5004
22157,1,0,3.5,358,6,29,1192,500,2980
22158,1,1,3.7,37,6,20,587,1500,5004
22159,1,0,3.0,106,6,62,1192,500,5004
22160,0,0,3.5,38,71,20,1579,500,5004
22161,1,0,3.8,36,71,29,1152,400,5004
22162,1,0,4.2,510,71,13,409,800,5004
22163,0,0,3.9,179,71,30,767,300,5004
22164,0,0,3.9,51,71,72,267,400,5004
22165,1,0,3.5,436,38,29,1425,500,5004
22166,0,0,3.5,68,71,62,1152,250,5004
22167,0,0,3.1,41,71,20,1045,600,5004
22168,0,0,2.8,110,71,20,63,800,5004
22169,1,1,3.9,228,53,20,1409,750,5004
22170,1,0,3.9,354,71,29,1205,500,5004
22171,1,0,3.8,81,6,62,1152,300,5004
22172,1,0,3.4,105,22,20,1202,700,5004
22173,1,0,4.2,30,22,29,273,500,5004
22174,0,0,4.0,223,6,20,563,400,5004
22175,0,0,2.3,132,6,20,79,800,5004
22176,0,0,2.8,43,6,62,280,500,5004
22177,0,0,3.5,95,6,20,554,700,5004
22178,0,0,2.1,338,6,20,1152,450,5004
22179,0,0,3.8,63,6,29,854,150,5004
22180,0,0,3.0,155,6,20,1177,800,5004
22181,0,0,3.2,59,6,20,1418,550,5004
22182,1,0,3.8,117,71,72,629,600,5004
22183,0,0,3.2,41,71,20,1245,550,5004
22184,0,0,3.5,134,71,62,866,300,5004
22185,1,0,4.1,111,6,30,767,600,5004
22186,1,0,4.0,92,22,30,945,100,5004
22187,0,0,3.7,40,22,62,1628,150,5004
22188,0,0,3.8,373,6,20,1405,600,5004
22189,0,0,2.7,39,6,41,1110,330,5004
22190,0,0,3.7,128,6,3,189,600,5004
22191,0,0,3.6,337,6,20,1181,600,5004
22192,0,0,2.8,117,6,41,205,400,5004
22193,1,0,3.9,58,71,30,771,400,436
22194,1,0,4.3,591,71,33,951,500,5004
22195,0,0,4.2,281,71,70,1113,400,5004
22196,1,0,4.3,273,71,0,182,750,1812
22197,1,0,3.9,66,71,17,431,600,5004
22198,0,0,4.3,393,71,30,947,200,5004
22199,1,0,4.0,138,71,13,330,500,1380
22200,1,0,3.8,83,71,0,179,300,1715
22201,0,0,3.7,48,71,30,945,200,5004
22202,1,0,4.2,510,71,13,409,800,5004
22203,0,0,3.9,179,71,30,767,300,5004
22204,1,0,3.8,36,71,29,179,500,1593
22205,1,0,4.0,88,71,30,790,400,289
22206,1,0,3.7,70,71,70,1117,400,2839
22207,0,0,3.9,75,71,30,952,350,5004
22208,1,0,3.9,106,71,11,213,400,2511
22209,1,0,3.9,96,71,0,179,500,3933
22210,1,0,4.2,506,6,2,183,500,3756
22211,1,0,3.9,179,6,2,179,300,2070
22212,1,0,3.9,1246,6,20,1284,500,2524
22213,1,0,2.9,166,6,68,1451,250,3678
22214,1,0,3.9,78,6,2,179,500,1911
22215,1,0,4.1,111,6,30,767,600,5004
22216,0,0,3.7,128,6,3,189,600,5004
22217,1,0,3.7,47,6,30,771,900,4019
22218,1,0,3.8,72,6,45,952,300,813
22219,1,1,4.3,4139,71,21,1523,1400,5004
22220,0,1,4.3,1764,71,54,687,1500,5004
22221,1,1,4.4,1476,71,54,892,1500,1471
22222,1,1,4.9,16832,71,52,738,1600,5004
22223,1,1,4.2,7330,71,56,703,1400,5004
22224,1,0,4.6,1324,71,5,31,1500,1510
22225,0,1,4.4,1558,71,57,705,1900,5004
22226,0,1,4.7,1018,71,20,811,1600,5004
22227,0,1,4.5,2878,71,56,1310,1400,5004
22228,1,1,4.3,1499,71,21,809,1300,5004
22229,1,1,4.2,1060,71,20,128,1300,3007
22230,0,1,4.5,200,71,5,907,1800,5004
22231,1,1,4.4,898,71,20,1061,1400,2038
22232,0,0,4.1,317,71,20,1205,600,5004
22233,0,0,3.9,1228,71,20,1359,1100,5004
22234,1,1,4.3,733,71,20,998,1500,5003
22235,1,1,4.0,977,71,57,667,1500,1158
22236,0,1,4.6,142,71,20,1508,1500,5004
22237,0,1,4.2,249,71,37,762,2000,5004
22238,1,0,4.3,901,71,62,848,600,5004
22239,1,1,4.4,139,71,20,1077,700,3226
22240,1,0,4.1,262,71,20,1447,700,3897
22241,1,0,3.9,229,71,20,284,800,2531
22242,1,0,4.3,160,71,13,471,800,5004
22243,1,0,4.2,774,71,20,1490,500,4017
22244,0,0,4.2,252,71,62,1323,500,5004
22245,1,0,3.8,355,71,20,602,850,4725
22246,1,0,2.9,833,71,20,111,800,1351
22247,1,1,4.1,332,71,26,3,1200,5004
22248,1,1,4.1,491,71,20,62,900,4277
22249,1,0,3.6,116,71,20,1141,700,848
22250,1,1,3.8,206,71,20,1152,800,3634
22251,0,1,4.0,120,71,20,1192,1000,5004
22252,1,0,3.8,51,71,20,1527,600,5004
22253,1,0,4.1,251,71,20,613,800,5004
22254,0,0,2.7,344,71,20,42,600,5004
22255,0,0,3.0,197,71,20,1192,700,5004
22256,1,0,3.8,137,71,20,1585,400,5004
22257,1,0,4.0,34,71,13,495,200,5004
22258,1,1,3.7,192,71,20,97,800,5004
22259,0,0,3.5,54,71,5,1192,900,5004
22260,1,0,3.3,215,71,20,1193,600,5004
22261,1,0,3.6,44,71,13,415,600,5004
22262,1,0,4.2,510,71,13,409,800,5004
22263,1,0,2.6,156,71,20,1350,700,5004
22264,1,0,3.7,162,71,20,1029,500,5004
22265,1,0,3.7,70,71,70,1117,400,5004
22266,1,0,3.8,179,71,20,730,1000,5004
22267,0,0,3.5,115,71,20,1419,1200,5004
22268,0,1,3.9,52,71,46,764,1900,5004
22269,1,0,3.1,117,71,20,1192,550,5004
22270,0,0,3.5,38,71,20,1579,500,5004
22271,0,0,3.2,41,71,20,1245,550,5004
22272,0,0,3.1,41,71,20,1045,600,5004
22273,1,0,3.2,205,71,20,1181,500,1230
22274,1,0,3.2,263,71,20,1444,450,5004
22275,0,0,2.8,110,71,20,63,800,5004
22276,1,0,4.2,57,71,62,1449,300,5004
22277,1,0,4.2,240,71,62,218,150,5004
22278,1,1,3.9,44,71,62,233,500,5004
22279,1,0,3.9,79,71,62,320,500,5004
22280,0,0,3.9,88,71,62,1108,400,5004
22281,1,0,3.2,393,71,62,320,450,5004
22282,0,0,4.3,393,71,30,947,200,5004
22283,1,0,3.4,52,71,62,280,600,5004
22284,1,0,3.9,65,71,62,1624,100,1638
22285,1,0,3.1,100,71,62,1569,250,5004
22286,1,0,3.7,136,71,62,300,300,5004
22287,1,0,2.7,332,71,62,1470,400,5004
22288,1,0,3.8,70,71,62,99,500,5004
22289,1,0,3.4,61,71,62,1323,250,5004
22290,1,0,2.9,242,71,62,1264,300,5004
22291,0,0,2.1,193,71,62,1543,200,5004
22292,1,0,3.5,112,71,62,854,350,4427
22293,1,0,3.3,296,71,62,1051,400,5004
22294,1,0,4.0,88,71,30,790,400,5004
22295,1,0,3.6,78,71,62,1192,500,275
22296,0,0,3.5,68,71,62,1152,250,5004
22297,1,0,3.2,44,71,62,1472,600,5004
22298,1,0,3.6,97,71,62,1192,300,3882
22299,1,0,3.0,321,71,62,1352,500,5004
22300,1,0,3.2,136,71,62,256,400,5004
22301,1,0,3.1,150,71,62,1470,750,5004
22302,1,0,3.8,175,71,62,83,300,5004
22303,0,0,3.5,134,71,62,866,300,5004
22304,0,1,4.0,3056,6,20,1394,1000,5004
22305,1,0,4.3,588,6,20,1120,1800,1664
22306,1,0,4.2,858,6,26,798,1700,5004
22307,1,1,4.6,1534,6,21,39,1800,5004
22308,1,1,4.4,2232,6,5,1223,1400,3261
22309,0,1,3.9,291,6,20,1436,1500,5004
22310,1,0,4.0,918,6,20,234,750,328
22311,1,1,4.2,1034,6,20,720,1200,1623
22312,0,0,4.2,330,6,20,1152,800,5004
22313,0,1,4.1,282,6,20,153,2000,5004
22314,1,0,4.0,468,6,20,1152,1200,829
22315,1,0,3.9,266,6,20,1152,950,5004
22316,0,1,4.2,515,53,37,1618,2000,5004
22317,1,0,4.1,64,6,9,215,600,2268
22318,0,1,4.3,766,53,37,739,2500,5004
22319,0,0,4.0,223,6,20,563,400,5004
22320,0,0,4.0,233,6,20,1152,700,5004
22321,1,0,3.6,710,6,20,1519,600,944
22322,1,0,3.7,2192,6,20,1398,750,2100
22323,1,1,3.9,406,6,4,280,1500,1947
22324,0,1,3.6,259,6,46,1393,1500,5004
22325,1,1,4.1,1696,6,21,1152,1100,5004
22326,0,0,3.8,373,6,20,1405,600,5004
22327,1,0,3.8,430,6,20,236,900,5004
22328,1,0,4.0,109,6,13,448,400,4771
22329,1,0,2.9,289,6,20,1472,500,5004
22330,1,0,3.9,150,6,20,1182,650,3524
22331,1,0,3.9,1246,6,20,1284,500,2525
22332,1,1,3.7,37,6,20,587,1500,5004
22333,1,0,2.9,187,6,20,1157,800,3238
22334,0,1,4.1,109,6,21,1101,1800,5004
22335,1,0,4.1,172,6,62,1263,450,5004
22336,0,1,4.2,712,6,27,1192,1400,5004
22337,1,1,3.8,165,6,20,525,600,5004
22338,1,0,3.0,106,6,62,1192,500,5004
22339,1,0,3.9,125,6,62,1152,200,584
22340,1,0,2.7,82,6,20,115,800,212
22341,1,0,4.0,90,6,62,1585,300,91
22342,1,0,3.6,394,6,62,1243,500,5004
22343,1,0,4.0,545,6,62,1192,300,5004
22344,1,0,3.7,66,6,20,1181,550,5004
22345,1,0,4.0,218,6,62,233,400,5004
22346,1,0,3.3,36,6,20,261,800,2638
22347,1,0,2.8,98,6,20,1383,500,5004
22348,1,0,4.0,63,6,62,1152,200,5004
22349,0,0,3.0,120,6,20,1341,1000,5004
22350,1,0,3.2,127,6,62,1152,400,5004
22351,1,0,2.9,166,6,68,1451,250,2438
22352,1,0,3.9,78,6,2,179,500,1911
22353,1,0,3.8,81,6,62,1152,300,5004
22354,1,0,2.9,254,6,62,1192,400,5004
22355,0,0,3.6,337,6,20,1181,600,5004
22356,0,1,3.9,125,53,46,804,2500,5004
22357,1,0,3.9,101,6,62,1029,200,5004
22358,1,0,3.6,262,6,62,320,500,4100
22359,1,0,3.3,200,6,62,1378,450,5004
22360,0,0,2.3,132,6,20,79,800,5004
22361,1,0,2.8,92,6,62,871,350,3114
22362,0,0,3.7,134,6,62,815,200,5004
22363,0,0,3.5,95,6,20,554,700,5004
22364,0,0,2.7,39,6,41,1110,330,5004
22365,1,0,3.4,86,6,62,1624,200,5004
22366,1,0,3.7,49,6,62,1152,400,5004
22367,0,0,3.7,128,6,3,189,600,5004
22368,1,0,4.2,51,6,62,1026,250,5004
22369,1,0,3.7,48,6,45,1492,400,5004
22370,1,0,3.8,244,6,62,1593,200,3139
22371,0,0,3.7,47,6,13,330,500,5004
22372,0,0,2.1,338,6,20,1152,450,5004
22373,0,0,2.8,43,6,62,280,500,5004
22374,1,0,3.7,182,6,62,1441,400,5004
22375,0,0,3.0,155,6,20,1177,800,5004
22376,0,0,3.2,59,6,20,1418,550,5004
22377,0,0,2.8,117,6,41,205,400,5004
22378,0,0,2.6,270,6,20,1192,400,5004
22379,1,0,3.9,373,6,20,1378,600,1262
22380,1,1,4.0,348,6,13,372,1000,442
22381,1,0,2.9,321,6,62,1192,450,3877
22382,1,0,2.9,114,6,62,1497,400,3510
22383,1,0,2.3,240,6,20,1152,800,5004
22384,0,1,4.3,1764,71,54,687,1500,5004
22385,1,1,4.4,2232,6,5,1223,1400,3261
22386,0,1,4.5,2878,71,56,1310,1400,5004
22387,1,1,4.9,16832,71,52,738,1600,5004
22388,1,1,4.2,7330,71,56,703,1400,3333
22389,1,0,4.6,1324,71,5,31,1500,1510
22390,0,1,4.4,1558,71,57,705,1900,5004
22391,1,1,4.4,1476,71,54,892,1500,1470
22392,1,1,4.3,1499,71,21,809,1300,2726
22393,1,1,4.0,977,71,57,667,1500,1158
22394,1,1,4.1,332,71,26,3,1200,5004
22395,0,0,3.5,54,71,5,1192,900,5004
22396,0,1,4.0,3056,6,20,1394,1000,5004
22397,1,0,4.2,858,6,26,798,1700,356
22398,1,1,3.9,406,6,4,280,1500,1947
22399,0,1,3.6,259,6,46,1393,1500,5004
22400,0,1,4.1,109,6,21,1101,1800,5004
22401,0,1,4.2,712,6,27,1192,1400,5004
22402,0,1,3.9,125,53,46,804,2500,5004
22403,1,1,4.0,977,71,57,667,1500,1158
22404,0,1,4.5,2878,71,56,1310,1400,5004
22405,0,1,4.1,109,6,21,1101,1800,5004
22406,1,1,4.2,7330,71,56,703,1400,3333
22407,1,1,4.3,4139,71,21,1523,1400,826
22408,1,0,4.6,1324,71,5,31,1500,1510
22409,0,1,4.4,1558,71,57,705,1900,5004
22410,1,1,4.3,1499,71,21,809,1300,2726
22411,0,1,4.5,200,71,5,907,1800,5004
22412,1,1,4.1,332,71,26,3,1200,5004
22413,0,0,3.5,54,71,5,1192,900,5004
22414,1,0,4.2,858,6,26,798,1700,356
22415,1,1,4.6,1534,6,21,39,1800,3421
22416,1,1,4.4,2232,6,5,1223,1400,3261
22417,1,1,3.9,406,6,4,280,1500,1947
22418,1,1,4.1,1696,6,21,1152,1100,1869
22419,0,0,4.2,1012,84,13,330,700,5004
22420,1,1,4.5,755,84,17,9,900,5004
22421,1,0,4.3,590,84,13,468,550,5004
22422,1,1,4.2,815,84,1,177,600,5004
22423,1,1,4.3,473,84,22,1312,1400,1670
22424,1,0,4.3,549,84,33,951,500,5004
22425,1,1,4.1,868,84,22,476,900,5004
22426,1,1,3.7,837,84,22,1025,1100,5004
22427,1,0,4.4,390,84,33,781,700,1634
22428,0,1,4.2,519,84,22,571,2000,5004
22429,1,1,4.4,2110,84,22,1464,600,5004
22430,1,0,3.1,186,84,35,777,600,5004
22431,0,0,4.2,842,84,13,460,1000,5004
22432,1,1,3.9,1649,84,22,1620,900,5004
22433,1,0,4.0,158,84,13,330,700,5004
22434,0,0,3.9,104,84,13,330,350,5004
22435,1,0,3.8,124,84,1,181,400,5004
22436,1,0,3.6,45,84,13,330,650,5004
22437,0,0,3.9,58,84,1,175,400,5004
22438,1,0,3.7,106,84,65,368,400,5004
22439,0,0,3.9,89,84,13,394,700,5004
22440,1,0,3.6,57,25,13,372,1000,464
22441,1,0,3.9,770,84,20,236,800,3498
22442,1,0,4.0,59,80,72,867,300,2095
22443,1,0,4.2,405,84,29,1152,400,5004
22444,1,1,3.9,1140,84,20,112,750,5004
22445,1,0,4.0,1972,84,62,321,600,5004
22446,1,0,3.7,89,80,72,1514,250,2180
22447,1,0,3.5,181,80,72,1052,400,2098
22448,1,1,4.3,2003,84,20,1162,700,2339
22449,1,0,3.9,125,84,29,997,600,5004
22450,1,0,3.9,911,84,29,1152,400,1930
22451,1,0,3.7,296,80,72,271,400,5004
22452,1,0,3.6,298,84,62,664,400,3797
22453,1,0,4.1,342,53,68,1639,200,5004
22454,1,0,3.2,55,84,62,1172,300,4631
22455,1,0,3.8,184,84,62,1324,400,3517
22456,1,0,4.1,222,80,45,1640,250,5004
22457,1,0,4.0,184,84,0,179,500,5004
22458,1,0,4.0,181,84,0,179,500,1632
22459,1,1,4.0,364,84,20,1049,700,943
22460,1,0,4.2,79,84,72,1388,500,1938
22461,1,0,4.5,187,84,41,952,400,4517
22462,1,1,3.8,88,84,62,1589,300,3525
22463,1,1,4.4,2110,84,22,1464,600,2186
22464,1,1,3.9,487,84,20,1371,800,2827
22465,1,0,3.8,120,84,62,1494,450,229
22466,1,1,4.0,1688,84,20,292,800,3304
22467,1,0,3.7,53,84,62,1192,350,1056
22468,1,0,3.5,325,84,62,320,450,5004
22469,1,0,2.8,1884,9,20,108,750,1314
22470,1,0,3.7,173,84,62,236,550,5004
22471,1,0,3.8,195,9,62,815,200,5004
22472,1,0,3.9,117,9,20,1158,800,956
22473,1,0,4.0,783,9,62,1106,600,5004
22474,1,0,3.7,492,25,62,1470,750,5004
22475,1,0,3.1,160,9,62,1205,450,5004
22476,1,0,4.0,132,84,62,1205,400,5004
22477,1,0,3.9,167,84,29,1029,300,5004
22478,1,0,4.0,206,84,62,1186,500,1002
22479,1,0,2.9,145,25,72,1152,400,5004
22480,1,0,4.0,68,84,29,1461,800,2153
22481,1,0,4.0,183,84,29,233,650,1975
22482,1,1,4.6,595,84,20,1,1000,5004
22483,1,0,4.2,166,84,72,1461,600,218
22484,1,0,2.5,129,84,20,1197,500,5004
22485,1,0,4.2,125,9,30,787,400,5004
22486,1,0,4.1,126,25,0,179,500,5004
22487,1,0,2.9,550,84,20,1032,500,3656
22488,1,0,3.9,200,9,62,1176,300,5004
22489,1,0,3.6,92,9,62,1585,350,5004
22490,1,0,4.1,82,84,29,1109,600,3241
22491,1,0,4.0,186,9,66,780,550,547
22492,1,0,4.0,155,84,62,1371,600,5004
22493,1,1,4.0,2852,84,21,1139,1100,1891
22494,1,1,4.5,755,84,17,9,900,5004
22495,1,0,4.0,87,84,72,1447,300,5004
22496,1,0,3.9,91,84,62,1585,250,5004
22497,1,0,2.8,514,84,62,1192,350,5004
22498,1,0,3.7,82,9,62,870,150,5004
22499,1,1,3.9,513,9,20,47,800,2176
22500,0,0,4.2,267,9,62,1543,200,5004
22501,1,0,4.3,512,84,30,952,400,5004
22502,1,0,3.9,38,84,62,828,400,4601
22503,1,0,3.8,72,84,9,226,200,5004
22504,1,0,4.0,438,84,20,234,750,5004
22505,1,0,4.3,634,84,41,233,450,5004
22506,1,0,3.7,188,9,62,1624,200,5004
22507,1,1,3.9,1636,84,22,1620,900,5004
22508,1,0,3.8,247,84,20,82,550,5004
22509,1,0,3.4,141,25,67,933,500,5004
22510,1,0,3.4,243,80,62,1152,300,5004
22511,1,0,3.0,404,9,62,320,500,3347
22512,1,0,3.9,131,9,12,819,250,5004
22513,1,1,4.2,815,84,1,177,600,5004
22514,1,0,3.8,63,84,20,1065,900,4276
22515,1,1,4.1,276,9,21,1295,1000,2448
22516,1,1,4.4,1980,84,56,712,1700,2555
22517,1,1,4.1,137,84,4,735,1200,1290
22518,1,0,4.8,650,84,20,1152,2000,5004
22519,1,0,3.8,305,84,62,864,400,5004
22520,1,0,4.3,185,84,64,1336,400,5004
22521,1,0,2.9,46,84,43,1666,400,5004
22522,1,0,4.6,4955,84,20,40,1400,4061
22523,1,0,4.0,544,9,0,173,450,5004
22524,1,0,4.0,130,84,30,771,300,5004
22525,1,0,3.2,145,84,20,1205,600,5004
22526,1,0,3.5,197,25,29,280,400,3543
22527,1,1,4.0,139,9,13,323,600,5004
22528,1,0,4.3,549,84,33,951,500,709
22529,1,0,3.6,45,84,13,330,650,784
22530,1,0,3.9,197,84,62,1192,300,5004
22531,1,0,3.9,121,84,29,915,600,5004
22532,1,0,3.8,83,25,41,678,500,5004
22533,1,0,4.0,58,84,30,787,300,5004
22534,1,0,3.8,61,53,62,935,500,24
22535,1,0,4.1,82,84,9,210,300,3393
22536,1,0,3.1,61,84,51,52,300,5004
22537,1,0,4.2,372,84,41,180,450,5004
22538,1,1,4.4,907,84,20,1079,1000,5004
22539,1,0,3.5,69,9,20,1138,850,5004
22540,1,0,4.7,277,84,20,1647,2000,823
22541,1,0,3.9,45,84,29,1192,300,2116
22542,1,0,4.4,390,84,33,781,700,5004
22543,1,0,3.3,130,84,62,815,300,1035
22544,1,0,4.0,742,84,20,623,750,958
22545,1,0,3.7,130,84,29,1177,500,3579
22546,1,0,2.9,79,84,41,213,400,2510
